product_id,product_name,category,unit_price,stock_level,product_launch_date,supplier_id
P1572,Greek Yogurt 12 oz #33,Dairy & Eggs,4.57,1051,2022-04-25,S019
P1573,Cheddar Cheese 32 oz #33,Dairy & Eggs,6.69,1299,2021-12-28,S003
P1574,Butter 12 oz #33,Dairy & Eggs,6.38,1616,2020-02-03,S015
P1575,Sour Cream 1 L #33,Dairy & Eggs,2.26,904,2021-01-08,S002
P1576,Cottage Cheese 32 oz #33,Dairy & Eggs,1.58,742,2023-12-13,S019
P1577,Eggs 1 lb #33,Dairy & Eggs,6.07,1377,2023-10-04,S009
P1578,Half & Half 16 oz #33,Dairy & Eggs,3.39,479,2021-01-18,S003
P1579,Mozzarella 32 oz #33,Dairy & Eggs,6.23,1885,2023-05-22,S004
P1580,Cream Cheese 12 oz #33,Dairy & Eggs,4.04,908,2020-02-06,S004
P1581,Milk 2% 1 lb #34,Dairy & Eggs,1.09,1042,2023-09-05,S013
P1582,Greek Yogurt 500 ml #34,Dairy & Eggs,7.08,1096,2023-05-17,S010
P1583,Cheddar Cheese 32 oz #34,Dairy & Eggs,5.33,1514,2023-06-17,S013
P1584,Butter 16 oz #34,Dairy & Eggs,6.63,376,2020-06-28,S001
P1585,Sour Cream 500 ml #34,Dairy & Eggs,2.34,485,2020-02-02,S001
P1586,Cottage Cheese 16 oz #34,Dairy & Eggs,2.46,1430,2023-08-21,S008
P1587,Eggs 1 L #34,Dairy & Eggs,4.05,1717,2023-07-06,S018
P1588,Half & Half 1 L #34,Dairy & Eggs,2.34,1049,2021-09-08,S005
P1589,Mozzarella 12 oz #34,Dairy & Eggs,4.32,440,2020-02-14,S005
P1590,Cream Cheese 1 lb #34,Dairy & Eggs,6.17,1065,2022-06-30,S001
P1591,Milk 2% 16 oz #35,Dairy & Eggs,7.02,512,2023-04-13,S010
P1592,Greek Yogurt 12 oz #35,Dairy & Eggs,4.99,783,2022-03-13,S001
P1593,Cheddar Cheese 1 lb #35,Dairy & Eggs,1.72,951,2023-12-31,S016
P1594,Butter 500 ml #35,Dairy & Eggs,6.16,1235,2023-05-05,S010
P1595,Sour Cream 1 lb #35,Dairy & Eggs,1.26,1151,2022-03-29,S019
P1596,Cottage Cheese 1 L #35,Dairy & Eggs,6.07,1876,2023-10-21,S016
P1597,Eggs 2 lb #35,Dairy & Eggs,2.62,138,2020-05-04,S014
P1598,Half & Half 12 oz #35,Dairy & Eggs,5.03,648,2023-02-07,S014
P1599,Mozzarella 1 lb #35,Dairy & Eggs,7.22,1375,2020-08-27,S012
P1600,Cream Cheese 12 oz #35,Dairy & Eggs,4.14,430,2022-06-12,S010
P1601,Milk 2% 32 oz #36,Dairy & Eggs,6.08,997,2022-08-19,S008
P1602,Greek Yogurt 500 ml #36,Dairy & Eggs,4.55,794,2023-04-18,S020
P1603,Cheddar Cheese 1 lb #36,Dairy & Eggs,6.97,368,2023-09-07,S010
P1604,Butter 1 lb #36,Dairy & Eggs,6.06,1806,2022-03-10,S012
P1605,Sour Cream 2 lb #36,Dairy & Eggs,6.57,524,2020-11-27,S010
P1606,Cottage Cheese 500 ml #36,Dairy & Eggs,5.83,1088,2020-06-25,S005
P1607,Eggs 2 lb #36,Dairy & Eggs,2.21,1107,2020-11-16,S004
P1608,Half & Half 32 oz #36,Dairy & Eggs,6.55,580,2022-10-08,S007
P1609,Mozzarella 32 oz #36,Dairy & Eggs,4.90,1904,2020-02-07,S009
P1610,Cream Cheese 16 oz #36,Dairy & Eggs,3.50,1795,2020-11-20,S017
P1611,Milk 2% 32 oz #37,Dairy & Eggs,1.22,981,2020-05-10,S004
P1612,Greek Yogurt 2 lb #37,Dairy & Eggs,5.32,558,2020-09-04,S016
P1613,Cheddar Cheese 1 L #37,Dairy & Eggs,2.80,827,2021-11-27,S002
P1614,Butter 32 oz #37,Dairy & Eggs,6.39,1935,2023-02-14,S005
P1615,Sour Cream 2 lb #37,Dairy & Eggs,6.97,1471,2022-11-21,S004
P1616,Cottage Cheese 1 L #37,Dairy & Eggs,5.94,1036,2022-06-15,S004
P1617,Eggs 2 lb #37,Dairy & Eggs,7.82,1701,2023-06-04,S004
P1618,Half & Half 2 lb #37,Dairy & Eggs,6.77,315,2020-03-26,S006
P1619,Mozzarella 32 oz #37,Dairy & Eggs,5.41,421,2021-02-24,S010
P1620,Cream Cheese 1 lb #37,Dairy & Eggs,5.96,1600,2022-11-02,S004
P1621,Milk 2% 32 oz #38,Dairy & Eggs,2.08,1777,2022-01-14,S005
P1622,Greek Yogurt 1 lb #38,Dairy & Eggs,1.86,951,2021-02-17,S001
P1623,Cheddar Cheese 32 oz #38,Dairy & Eggs,2.72,687,2022-08-28,S017
P1624,Butter 32 oz #38,Dairy & Eggs,2.20,1564,2021-06-28,S014
P1625,Sour Cream 16 oz #38,Dairy & Eggs,3.52,410,2023-09-23,S017
P1626,Cottage Cheese 16 oz #38,Dairy & Eggs,3.95,1742,2021-04-12,S014
P1627,Eggs 1 lb #38,Dairy & Eggs,3.89,1845,2022-04-18,S017
P1628,Half & Half 12 oz #38,Dairy & Eggs,6.56,1006,2022-01-10,S005
P1629,Mozzarella 12 oz #38,Dairy & Eggs,6.39,273,2022-11-25,S011
P1630,Cream Cheese 1 lb #38,Dairy & Eggs,3.20,225,2020-12-02,S013
P1631,Milk 2% 500 ml #39,Dairy & Eggs,6.31,409,2023-09-14,S019
P1632,Greek Yogurt 500 ml #39,Dairy & Eggs,1.40,1736,2023-07-17,S017
P1633,Cheddar Cheese 1 lb #39,Dairy & Eggs,7.81,1914,2022-05-08,S018
P1634,Butter 32 oz #39,Dairy & Eggs,7.11,116,2021-10-04,S009
P1635,Sour Cream 16 oz #39,Dairy & Eggs,7.30,1534,2023-06-04,S013
P1636,Cottage Cheese 2 lb #39,Dairy & Eggs,4.12,1378,2021-02-24,S020
P1637,Eggs 32 oz #39,Dairy & Eggs,5.56,1917,2023-11-29,S013
P1638,Half & Half 12 oz #39,Dairy & Eggs,6.43,175,2021-09-09,S018
P1639,Mozzarella 2 lb #39,Dairy & Eggs,3.34,1207,2020-09-15,S010
P1640,Cream Cheese 2 lb #39,Dairy & Eggs,2.50,739,2022-11-13,S017
P1641,Milk 2% 16 oz #40,Dairy & Eggs,3.38,147,2023-07-25,S001
P1642,Greek Yogurt 2 lb #40,Dairy & Eggs,7.23,629,2023-01-10,S008
P1643,Cheddar Cheese 500 ml #40,Dairy & Eggs,6.83,965,2021-09-14,S017
P1644,Butter 1 L #40,Dairy & Eggs,1.77,863,2020-05-02,S009
P1645,Sour Cream 12 oz #40,Dairy & Eggs,5.39,197,2021-12-26,S004
P1646,Cottage Cheese 500 ml #40,Dairy & Eggs,4.14,110,2023-03-18,S015
P1647,Eggs 1 L #40,Dairy & Eggs,3.37,1627,2021-04-28,S019
P1648,Half & Half 500 ml #40,Dairy & Eggs,4.96,1192,2023-07-09,S020
P1649,Mozzarella 32 oz #40,Dairy & Eggs,2.64,1465,2021-09-04,S019
P1650,Cream Cheese 2 lb #40,Dairy & Eggs,5.71,1610,2022-02-12,S008
P1651,Milk 2% 2 lb #41,Dairy & Eggs,1.74,494,2022-11-23,S012
P1652,Greek Yogurt 500 ml #41,Dairy & Eggs,4.18,971,2020-10-27,S014
P1653,Cheddar Cheese 1 lb #41,Dairy & Eggs,1.57,1919,2020-05-07,S005
P1654,Butter 12 oz #41,Dairy & Eggs,4.33,856,2022-07-02,S017
P1655,Sour Cream 2 lb #41,Dairy & Eggs,3.82,1695,2023-02-18,S013
P1656,Cottage Cheese 1 lb #41,Dairy & Eggs,7.10,1403,2023-04-11,S014
P1657,Eggs 1 lb #41,Dairy & Eggs,7.98,1598,2023-11-12,S014
P1658,Half & Half 2 lb #41,Dairy & Eggs,6.77,360,2020-10-22,S016
P1659,Mozzarella 500 ml #41,Dairy & Eggs,5.98,1151,2020-09-21,S017
P1660,Cream Cheese 1 lb #41,Dairy & Eggs,1.83,1069,2021-03-11,S002
P1661,Milk 2% 32 oz #42,Dairy & Eggs,6.23,1987,2023-02-18,S004
P1662,Greek Yogurt 12 oz #42,Dairy & Eggs,5.21,347,2022-04-16,S012
P1663,Cheddar Cheese 2 lb #42,Dairy & Eggs,5.00,413,2020-03-23,S004
P1664,Butter 32 oz #42,Dairy & Eggs,3.60,702,2022-02-05,S016
P1665,Sour Cream 16 oz #42,Dairy & Eggs,1.20,1705,2020-10-19,S019
P1666,Cottage Cheese 32 oz #42,Dairy & Eggs,3.95,541,2021-09-16,S006
P1667,Eggs 12 oz #42,Dairy & Eggs,6.73,350,2022-09-28,S018
P1668,Half & Half 1 lb #42,Dairy & Eggs,3.44,1085,2020-04-01,S019
P1669,Mozzarella 32 oz #42,Dairy & Eggs,3.17,1700,2022-07-15,S013
P1670,Cream Cheese 16 oz #42,Dairy & Eggs,4.33,1660,2023-05-25,S005
P1671,Milk 2% 1 L #43,Dairy & Eggs,4.53,1021,2022-08-01,S015
P1672,Greek Yogurt 12 oz #43,Dairy & Eggs,2.04,1738,2021-10-28,S020
P1673,Cheddar Cheese 1 lb #43,Dairy & Eggs,5.65,576,2022-04-18,S013
P1674,Butter 500 ml #43,Dairy & Eggs,3.37,1922,2020-04-03,S015
P1675,Sour Cream 12 oz #43,Dairy & Eggs,6.15,1873,2023-08-15,S006
P1676,Cottage Cheese 500 ml #43,Dairy & Eggs,5.95,1730,2023-03-17,S010
P1677,Eggs 500 ml #43,Dairy & Eggs,4.93,1245,2020-09-10,S003
P1678,Half & Half 2 lb #43,Dairy & Eggs,2.35,1281,2023-06-21,S002
P1679,Mozzarella 16 oz #43,Dairy & Eggs,7.70,1637,2022-12-04,S016
P1680,Cream Cheese 12 oz #43,Dairy & Eggs,4.52,1448,2020-02-08,S018
P1681,Milk 2% 32 oz #44,Dairy & Eggs,2.26,1711,2020-02-08,S007
P1682,Greek Yogurt 1 L #44,Dairy & Eggs,2.72,1917,2023-12-16,S019
P1683,Cheddar Cheese 2 lb #44,Dairy & Eggs,4.11,756,2022-12-28,S013
P1684,Butter 1 L #44,Dairy & Eggs,5.12,147,2022-10-03,S011
P1685,Sour Cream 12 oz #44,Dairy & Eggs,4.06,1860,2022-04-29,S017
P1686,Cottage Cheese 12 oz #44,Dairy & Eggs,3.22,334,2021-06-10,S004
P1687,Eggs 16 oz #44,Dairy & Eggs,4.79,474,2021-08-07,S009
P1688,Half & Half 32 oz #44,Dairy & Eggs,6.38,934,2020-11-11,S006
P1689,Mozzarella 16 oz #44,Dairy & Eggs,1.41,155,2021-10-28,S002
P1690,Cream Cheese 32 oz #44,Dairy & Eggs,3.09,391,2020-07-21,S014
P1691,Milk 2% 1 lb #45,Dairy & Eggs,7.25,1795,2021-06-12,S004
P1692,Greek Yogurt 1 L #45,Dairy & Eggs,1.36,1322,2021-05-05,S019
P1693,Cheddar Cheese 1 L #45,Dairy & Eggs,2.66,1133,2022-11-07,S013
P1694,Butter 12 oz #45,Dairy & Eggs,7.65,751,2021-07-05,S015
P1695,Sour Cream 1 lb #45,Dairy & Eggs,4.87,159,2020-05-14,S014
P1696,Cottage Cheese 32 oz #45,Dairy & Eggs,5.43,1234,2020-02-08,S019
P1697,Eggs 1 L #45,Dairy & Eggs,5.73,1236,2021-05-19,S005
P1698,Half & Half 1 lb #45,Dairy & Eggs,3.13,271,2022-04-13,S017
P1699,Mozzarella 32 oz #45,Dairy & Eggs,2.42,1206,2020-10-18,S006
P1700,Cream Cheese 1 lb #45,Dairy & Eggs,6.47,1966,2023-01-05,S018
P1701,Milk 2% 1 L #46,Dairy & Eggs,4.16,1051,2020-01-03,S020
P1702,Greek Yogurt 12 oz #46,Dairy & Eggs,3.02,223,2020-12-08,S016
P1703,Cheddar Cheese 1 L #46,Dairy & Eggs,2.91,1492,2021-05-28,S013
P1704,Butter 16 oz #46,Dairy & Eggs,7.99,1298,2023-07-18,S017
P1705,Sour Cream 500 ml #46,Dairy & Eggs,2.97,1193,2020-11-26,S019
P1706,Cottage Cheese 1 lb #46,Dairy & Eggs,1.49,1530,2020-07-02,S004
P1707,Eggs 32 oz #46,Dairy & Eggs,6.81,1898,2023-02-13,S014
P1708,Half & Half 1 L #46,Dairy & Eggs,2.48,751,2022-10-30,S011
P1709,Mozzarella 1 lb #46,Dairy & Eggs,5.45,659,2023-12-20,S008
P1710,Cream Cheese 32 oz #46,Dairy & Eggs,5.64,531,2021-10-20,S015
P1711,Milk 2% 12 oz #47,Dairy & Eggs,7.71,1971,2021-11-03,S005
P1712,Greek Yogurt 2 lb #47,Dairy & Eggs,5.53,1075,2020-01-05,S001
P1713,Cheddar Cheese 16 oz #47,Dairy & Eggs,7.31,946,2023-10-09,S018
P1714,Butter 1 lb #47,Dairy & Eggs,7.27,1661,2023-12-11,S013
P1715,Sour Cream 500 ml #47,Dairy & Eggs,4.77,258,2023-08-22,S018
P1716,Cottage Cheese 1 lb #47,Dairy & Eggs,1.22,1476,2023-10-07,S004
P1717,Eggs 1 L #47,Dairy & Eggs,3.47,1331,2022-02-09,S012
P1718,Half & Half 12 oz #47,Dairy & Eggs,3.71,355,2023-11-28,S015
P1719,Mozzarella 1 lb #47,Dairy & Eggs,3.59,119,2021-01-30,S008
P1720,Cream Cheese 500 ml #47,Dairy & Eggs,6.20,1987,2021-07-29,S012
P1721,Milk 2% 500 ml #48,Dairy & Eggs,2.34,720,2023-06-10,S008
P1722,Greek Yogurt 32 oz #48,Dairy & Eggs,2.64,175,2022-10-08,S009
P1723,Cheddar Cheese 500 ml #48,Dairy & Eggs,4.45,1341,2023-12-12,S007
P1724,Butter 1 lb #48,Dairy & Eggs,1.05,327,2023-07-31,S009
P1725,Sour Cream 16 oz #48,Dairy & Eggs,4.98,1230,2022-10-08,S007
P1726,Cottage Cheese 500 ml #48,Dairy & Eggs,5.62,1497,2023-03-04,S020
P1727,Eggs 2 lb #48,Dairy & Eggs,4.96,362,2020-05-13,S003
P1728,Half & Half 1 L #48,Dairy & Eggs,1.89,566,2023-03-13,S017
P1729,Mozzarella 16 oz #48,Dairy & Eggs,6.10,1836,2021-07-15,S001
P1730,Cream Cheese 500 ml #48,Dairy & Eggs,7.94,1191,2023-11-20,S020
P1731,Milk 2% 1 lb #49,Dairy & Eggs,2.77,104,2023-02-21,S014
P1732,Greek Yogurt 12 oz #49,Dairy & Eggs,5.49,1848,2023-08-24,S011
P1733,Cheddar Cheese 32 oz #49,Dairy & Eggs,4.03,349,2022-04-13,S017
P1734,Butter 2 lb #49,Dairy & Eggs,4.27,1654,2022-01-10,S002
P1735,Sour Cream 12 oz #49,Dairy & Eggs,7.19,669,2021-04-04,S014
P1736,Cottage Cheese 12 oz #49,Dairy & Eggs,4.73,902,2021-10-09,S007
P1737,Eggs 1 L #49,Dairy & Eggs,3.34,151,2023-03-17,S008
P1738,Half & Half 12 oz #49,Dairy & Eggs,7.85,1978,2022-05-17,S008
P1739,Mozzarella 32 oz #49,Dairy & Eggs,2.38,228,2021-11-05,S004
P1740,Cream Cheese 1 L #49,Dairy & Eggs,1.20,149,2022-06-03,S019
P1741,Milk 2% 1 L #50,Dairy & Eggs,6.58,612,2021-11-15,S008
P1742,Greek Yogurt 32 oz #50,Dairy & Eggs,1.75,1804,2021-05-03,S002
P1743,Cheddar Cheese 1 L #50,Dairy & Eggs,6.75,584,2022-11-30,S003
P1744,Butter 1 lb #50,Dairy & Eggs,6.43,1664,2023-06-22,S004
P1745,Sour Cream 12 oz #50,Dairy & Eggs,5.38,275,2023-03-31,S002
P1746,Cottage Cheese 32 oz #50,Dairy & Eggs,7.42,1922,2022-02-11,S003
P1747,Eggs 1 L #50,Dairy & Eggs,6.48,1005,2020-05-06,S002
P1748,Half & Half 1 lb #50,Dairy & Eggs,3.11,234,2023-07-06,S004
P1749,Mozzarella 12 oz #50,Dairy & Eggs,5.74,703,2023-02-19,S013
P1750,Cream Cheese 1 L #50,Dairy & Eggs,3.81,941,2023-06-18,S008
P1751,Milk 2% 2 lb #51,Dairy & Eggs,7.05,121,2023-09-13,S015
P1752,Greek Yogurt 2 lb #51,Dairy & Eggs,3.69,1368,2022-05-26,S004
P1753,Cheddar Cheese 1 L #51,Dairy & Eggs,3.38,153,2023-10-15,S015
P1754,Butter 16 oz #51,Dairy & Eggs,4.62,321,2023-04-18,S004
P1755,Sour Cream 12 oz #51,Dairy & Eggs,1.09,1314,2023-12-31,S007
P1756,Cottage Cheese 500 ml #51,Dairy & Eggs,7.33,1142,2020-09-15,S009
P1757,Eggs 500 ml #51,Dairy & Eggs,3.49,1371,2022-09-12,S015
P1758,Half & Half 1 L #51,Dairy & Eggs,2.30,190,2020-10-08,S002
P1759,Mozzarella 1 lb #51,Dairy & Eggs,1.89,1150,2023-04-12,S012
P1760,Cream Cheese 1 L #51,Dairy & Eggs,3.18,398,2023-01-13,S005
P1761,Milk 2% 32 oz #52,Dairy & Eggs,4.29,696,2023-05-20,S012
P1762,Greek Yogurt 2 lb #52,Dairy & Eggs,7.79,1446,2022-11-26,S005
P1763,Cheddar Cheese 1 L #52,Dairy & Eggs,1.40,1810,2022-11-04,S018
P1764,Butter 32 oz #52,Dairy & Eggs,7.01,500,2022-05-14,S007
P1765,Sour Cream 1 L #52,Dairy & Eggs,5.48,240,2021-02-16,S011
P1766,Cottage Cheese 500 ml #52,Dairy & Eggs,2.33,1516,2022-09-01,S015
P1767,Eggs 1 L #52,Dairy & Eggs,5.20,1284,2021-11-09,S019
P1768,Half & Half 32 oz #52,Dairy & Eggs,7.74,957,2023-06-15,S011
P1769,Mozzarella 1 L #52,Dairy & Eggs,2.14,1964,2022-07-19,S002
P1770,Cream Cheese 500 ml #52,Dairy & Eggs,4.47,556,2020-01-08,S008
P1771,Milk 2% 16 oz #53,Dairy & Eggs,4.27,1084,2021-03-12,S011
P1772,Greek Yogurt 16 oz #53,Dairy & Eggs,6.65,919,2022-02-08,S006
P1773,Cheddar Cheese 32 oz #53,Dairy & Eggs,6.78,120,2020-01-14,S003
P1774,Butter 12 oz #53,Dairy & Eggs,3.51,391,2023-02-10,S010
P1775,Sour Cream 2 lb #53,Dairy & Eggs,4.08,1969,2023-07-16,S012
P1776,Cottage Cheese 16 oz #53,Dairy & Eggs,1.31,505,2020-03-01,S010
P1777,Eggs 500 ml #53,Dairy & Eggs,2.22,456,2021-06-20,S011
P1778,Half & Half 16 oz #53,Dairy & Eggs,6.93,501,2021-05-18,S001
P1779,Mozzarella 12 oz #53,Dairy & Eggs,2.23,142,2021-06-20,S005
P1780,Cream Cheese 32 oz #53,Dairy & Eggs,3.65,530,2020-08-15,S010
P1781,Milk 2% 1 L #54,Dairy & Eggs,4.19,862,2022-01-27,S006
P1782,Greek Yogurt 1 lb #54,Dairy & Eggs,7.59,1898,2023-06-30,S003
P1783,Cheddar Cheese 1 L #54,Dairy & Eggs,1.83,488,2020-09-24,S007
P1784,Butter 32 oz #54,Dairy & Eggs,4.73,751,2023-11-23,S020
P1785,Sour Cream 16 oz #54,Dairy & Eggs,4.01,1986,2023-07-26,S002
P1786,Cottage Cheese 16 oz #54,Dairy & Eggs,6.34,1849,2023-04-17,S018
P1787,Eggs 32 oz #54,Dairy & Eggs,3.06,606,2020-10-31,S002
P1788,Half & Half 1 L #54,Dairy & Eggs,5.41,358,2021-07-27,S017
P1789,Mozzarella 16 oz #54,Dairy & Eggs,7.78,1589,2022-09-28,S003
P1790,Cream Cheese 2 lb #54,Dairy & Eggs,6.49,232,2023-09-20,S006
P1791,Milk 2% 1 L #55,Dairy & Eggs,4.56,1142,2023-08-14,S012
P1792,Greek Yogurt 16 oz #55,Dairy & Eggs,4.49,759,2022-08-08,S012
P1793,Cheddar Cheese 500 ml #55,Dairy & Eggs,4.68,1113,2022-09-16,S016
P1794,Butter 500 ml #55,Dairy & Eggs,2.88,1986,2022-04-01,S019
P1795,Sour Cream 16 oz #55,Dairy & Eggs,5.55,1932,2021-02-28,S007
P1796,Cottage Cheese 1 lb #55,Dairy & Eggs,4.16,547,2021-04-25,S010
P1797,Eggs 2 lb #55,Dairy & Eggs,3.98,421,2022-02-11,S012
P1798,Half & Half 16 oz #55,Dairy & Eggs,2.78,1639,2020-06-22,S003
P1799,Mozzarella 32 oz #55,Dairy & Eggs,3.07,571,2022-11-28,S019
P1800,Cream Cheese 2 lb #55,Dairy & Eggs,1.29,788,2022-11-15,S014
P1801,Milk 2% 1 lb #56,Dairy & Eggs,4.16,852,2022-06-04,S016
P1802,Greek Yogurt 12 oz #56,Dairy & Eggs,3.22,467,2022-02-22,S015
P1803,Cheddar Cheese 12 oz #56,Dairy & Eggs,2.64,835,2023-08-14,S003
P1804,Butter 2 lb #56,Dairy & Eggs,3.06,1219,2022-10-24,S003
P1805,Sour Cream 12 oz #56,Dairy & Eggs,6.50,342,2021-04-11,S003
P1806,Cottage Cheese 16 oz #56,Dairy & Eggs,3.52,783,2023-01-23,S007
P1807,Eggs 32 oz #56,Dairy & Eggs,5.73,1626,2021-05-27,S009
P1808,Half & Half 16 oz #56,Dairy & Eggs,2.33,1851,2023-05-22,S018
P1809,Mozzarella 1 L #56,Dairy & Eggs,7.39,713,2020-01-18,S010
P1810,Cream Cheese 1 lb #56,Dairy & Eggs,6.76,1783,2022-04-07,S019
P1811,Milk 2% 1 lb #57,Dairy & Eggs,6.30,1439,2020-01-25,S017
P1812,Greek Yogurt 1 L #57,Dairy & Eggs,7.92,914,2020-11-01,S008
P1813,Cheddar Cheese 1 lb #57,Dairy & Eggs,2.59,578,2021-03-05,S017
P1814,Butter 1 L #57,Dairy & Eggs,5.11,1059,2023-02-05,S015
P1815,Sour Cream 32 oz #57,Dairy & Eggs,3.38,1832,2020-06-24,S007
P1816,Cottage Cheese 1 lb #57,Dairy & Eggs,4.00,529,2023-11-30,S015
P1817,Eggs 12 oz #57,Dairy & Eggs,4.15,867,2023-02-17,S005
P1818,Half & Half 32 oz #57,Dairy & Eggs,5.04,1611,2020-09-19,S001
P1819,Mozzarella 1 L #57,Dairy & Eggs,4.50,826,2023-09-11,S011
P1820,Cream Cheese 500 ml #57,Dairy & Eggs,2.58,1641,2022-05-21,S013
P1821,Milk 2% 2 lb #58,Dairy & Eggs,6.34,713,2023-11-15,S011
P1822,Greek Yogurt 1 L #58,Dairy & Eggs,5.11,165,2023-03-08,S005
P1823,Cheddar Cheese 2 lb #58,Dairy & Eggs,2.08,1389,2021-11-07,S020
P1824,Butter 1 L #58,Dairy & Eggs,7.40,900,2023-03-21,S013
P1825,Sour Cream 12 oz #58,Dairy & Eggs,2.43,1194,2022-03-11,S013
P1826,Cottage Cheese 32 oz #58,Dairy & Eggs,2.32,1266,2020-08-10,S015
P1827,Eggs 12 oz #58,Dairy & Eggs,5.47,451,2021-09-15,S004
P1828,Half & Half 12 oz #58,Dairy & Eggs,5.72,1792,2020-12-29,S020
P1829,Mozzarella 16 oz #58,Dairy & Eggs,4.42,242,2021-01-17,S013
P1830,Cream Cheese 32 oz #58,Dairy & Eggs,2.99,1450,2021-04-22,S017
P1831,Milk 2% 32 oz #59,Dairy & Eggs,1.49,1161,2020-04-27,S001
P1832,Greek Yogurt 1 lb #59,Dairy & Eggs,2.20,421,2022-04-21,S004
P1833,Cheddar Cheese 1 lb #59,Dairy & Eggs,1.90,1621,2022-05-06,S003
P1834,Butter 16 oz #59,Dairy & Eggs,3.72,1882,2021-02-26,S007
P1835,Sour Cream 500 ml #59,Dairy & Eggs,3.17,1072,2023-12-24,S006
P1836,Cottage Cheese 2 lb #59,Dairy & Eggs,5.23,515,2021-09-27,S017
P1837,Eggs 32 oz #59,Dairy & Eggs,6.02,513,2022-07-28,S001
P1838,Half & Half 12 oz #59,Dairy & Eggs,7.94,1788,2022-07-01,S013
P1839,Mozzarella 2 lb #59,Dairy & Eggs,5.23,773,2021-05-20,S019
P1840,Cream Cheese 1 lb #59,Dairy & Eggs,7.15,1279,2022-07-31,S002
P1841,Milk 2% 500 ml #60,Dairy & Eggs,6.16,1904,2021-08-12,S015
P1842,Greek Yogurt 1 L #60,Dairy & Eggs,3.43,709,2023-12-28,S013
P1843,Cheddar Cheese 1 lb #60,Dairy & Eggs,5.29,610,2020-12-24,S006
P1844,Butter 1 lb #60,Dairy & Eggs,7.30,887,2022-06-03,S006
P1845,Sour Cream 1 lb #60,Dairy & Eggs,5.89,1530,2020-07-14,S002
P1846,Cottage Cheese 32 oz #60,Dairy & Eggs,2.68,1907,2020-11-19,S018
P1847,Eggs 500 ml #60,Dairy & Eggs,3.04,1587,2020-05-16,S007
P1848,Half & Half 1 L #60,Dairy & Eggs,7.36,1232,2022-04-22,S004
P1849,Mozzarella 1 L #60,Dairy & Eggs,7.97,315,2020-06-05,S017
P1850,Cream Cheese 1 lb #60,Dairy & Eggs,6.37,1023,2021-10-29,S006
P1851,Milk 2% 12 oz #61,Dairy & Eggs,2.77,1046,2022-11-02,S001
P1852,Greek Yogurt 500 ml #61,Dairy & Eggs,1.51,1635,2023-11-23,S015
P1853,Cheddar Cheese 1 L #61,Dairy & Eggs,3.67,498,2022-03-28,S013
P1854,Butter 12 oz #61,Dairy & Eggs,1.26,1552,2021-05-28,S005
P1855,Sour Cream 1 lb #61,Dairy & Eggs,3.29,1044,2022-08-08,S003
P1856,Cottage Cheese 16 oz #61,Dairy & Eggs,1.58,1561,2023-09-07,S015
P1857,Eggs 1 L #61,Dairy & Eggs,1.98,430,2021-07-25,S006
P1858,Half & Half 12 oz #61,Dairy & Eggs,6.87,462,2023-05-28,S010
P1859,Mozzarella 16 oz #61,Dairy & Eggs,1.87,258,2022-03-11,S001
P1860,Cream Cheese 1 lb #61,Dairy & Eggs,5.74,833,2020-11-10,S006
P1861,Milk 2% 500 ml #62,Dairy & Eggs,2.52,1190,2020-03-11,S007
P1862,Greek Yogurt 1 L #62,Dairy & Eggs,4.09,1400,2020-04-07,S017
P1863,Cheddar Cheese 12 oz #62,Dairy & Eggs,5.49,899,2023-09-13,S010
P1864,Butter 12 oz #62,Dairy & Eggs,4.11,199,2023-05-10,S013
P1865,Sour Cream 32 oz #62,Dairy & Eggs,6.37,1961,2021-05-26,S008
P1866,Cottage Cheese 1 lb #62,Dairy & Eggs,2.40,157,2020-02-02,S001
P1867,Eggs 500 ml #62,Dairy & Eggs,3.36,1470,2021-01-28,S003
P1868,Half & Half 1 L #62,Dairy & Eggs,2.54,1810,2020-07-16,S006
P1869,Mozzarella 1 lb #62,Dairy & Eggs,6.07,1149,2020-03-31,S004
P1870,Cream Cheese 2 lb #62,Dairy & Eggs,6.71,1383,2021-10-22,S007
P1871,Milk 2% 1 lb #63,Dairy & Eggs,5.37,976,2023-01-14,S004
P1872,Greek Yogurt 32 oz #63,Dairy & Eggs,2.63,762,2020-08-04,S006
P1873,Cheddar Cheese 32 oz #63,Dairy & Eggs,1.10,124,2023-09-01,S013
P1874,Butter 12 oz #63,Dairy & Eggs,2.49,1447,2021-03-26,S009
P1875,Sour Cream 12 oz #63,Dairy & Eggs,5.55,237,2022-01-25,S007
P1876,Cottage Cheese 1 lb #63,Dairy & Eggs,3.88,308,2023-05-11,S018
P1877,Eggs 16 oz #63,Dairy & Eggs,6.54,615,2023-03-11,S004
P1878,Half & Half 500 ml #63,Dairy & Eggs,5.20,895,2023-07-16,S005
P1879,Mozzarella 1 L #63,Dairy & Eggs,3.32,1910,2023-07-25,S011
P1880,Cream Cheese 1 lb #63,Dairy & Eggs,7.85,238,2023-09-26,S011
P1881,Milk 2% 1 lb #64,Dairy & Eggs,1.12,883,2023-04-13,S017
P1882,Greek Yogurt 2 lb #64,Dairy & Eggs,5.48,1303,2021-04-21,S001
P1883,Cheddar Cheese 1 L #64,Dairy & Eggs,2.63,1936,2023-06-16,S004
P1884,Butter 1 L #64,Dairy & Eggs,3.16,598,2022-05-27,S020
