order_item_id,order_id,product_id,quantity,unit_price,line_total
ORD0598-5,ORD0598,P4614,3,4.54,13.62
ORD0598-6,ORD0598,P2963,2,6.47,12.94
ORD0598-7,ORD0598,P4123,2,4.72,9.44
ORD0598-8,ORD0598,P338,4,3.77,15.08
ORD0598-9,ORD0598,P4804,2,9.07,18.14
ORD0598-10,ORD0598,P3994,2,14.09,28.18
ORD0598-11,ORD0598,P3522,1,1.56,1.56
ORD0598-12,ORD0598,P4728,3,2.42,7.26
ORD0599-1,ORD0599,P037,1,3.18,3.18
ORD0599-2,ORD0599,P3428,1,11.73,11.73
ORD0599-3,ORD0599,P2331,1,13.41,13.41
ORD0599-4,ORD0599,P3060,2,2.60,5.20
ORD0599-5,ORD0599,P1024,1,5.25,5.25
ORD0599-6,ORD0599,P1069,3,3.75,11.25
ORD0599-7,ORD0599,P4419,1,5.72,5.72
ORD0599-8,ORD0599,P3943,3,2.28,6.84
ORD0599-9,ORD0599,P687,4,3.59,14.36
ORD0599-10,ORD0599,P2826,1,6.42,6.42
ORD0599-11,ORD0599,P1451,1,4.60,4.60
ORD0600-1,ORD0600,P1008,1,4.27,4.27
ORD0600-2,ORD0600,P1359,3,3.46,10.38
ORD0600-3,ORD0600,P496,3,2.55,7.65
ORD0600-4,ORD0600,P4344,1,3.53,3.53
ORD0600-5,ORD0600,P1735,1,7.19,7.19
ORD0600-6,ORD0600,P4447,1,5.46,5.46
ORD0600-7,ORD0600,P3715,1,10.74,10.74
ORD0600-8,ORD0600,P2273,1,6.28,6.28
ORD0600-9,ORD0600,P396,1,5.31,5.31
ORD0600-10,ORD0600,P3845,1,12.25,12.25
ORD0600-11,ORD0600,P2429,1,5.60,5.60
ORD0600-12,ORD0600,P1910,1,4.44,4.44
ORD0600-13,ORD0600,P4640,1,4.44,4.44
ORD0601-1,ORD0601,P4915,1,8.51,8.51
ORD0601-2,ORD0601,P3438,1,8.02,8.02
ORD0601-3,ORD0601,P2508,1,8.69,8.69
ORD0601-4,ORD0601,P4594,1,3.79,3.79
ORD0601-5,ORD0601,P2441,1,8.15,8.15
ORD0601-6,ORD0601,P4770,1,11.53,11.53
ORD0601-7,ORD0601,P1486,1,3.31,3.31
ORD0601-8,ORD0601,P1357,1,7.36,7.36
ORD0601-9,ORD0601,P2980,4,4.61,18.44
ORD0601-10,ORD0601,P1238,1,4.39,4.39
ORD0601-11,ORD0601,P4308,2,4.04,8.08
ORD0601-12,ORD0601,P3018,1,10.22,10.22
ORD0601-13,ORD0601,P4631,1,10.42,10.42
ORD0601-14,ORD0601,P311,4,0.76,3.04
ORD0601-15,ORD0601,P1821,2,6.34,12.68
ORD0601-16,ORD0601,P3825,1,12.61,12.61
ORD0601-17,ORD0601,P3910,1,12.65,12.65
ORD0601-18,ORD0601,P2946,3,2.02,6.06
ORD0601-19,ORD0601,P723,3,1.62,4.86
ORD0602-1,ORD0602,P2147,1,7.14,7.14
ORD0602-2,ORD0602,P3641,1,6.48,6.48
ORD0602-3,ORD0602,P1065,3,4.29,12.87
ORD0602-4,ORD0602,P1753,1,3.38,3.38
ORD0602-5,ORD0602,P4727,1,11.79,11.79
ORD0602-6,ORD0602,P858,3,4.90,14.70
ORD0602-7,ORD0602,P580,4,4.60,18.40
ORD0602-8,ORD0602,P3475,1,6.40,6.40
ORD0602-9,ORD0602,P1708,2,2.48,4.96
ORD0603-1,ORD0603,P4772,1,13.72,13.72
ORD0603-2,ORD0603,P4831,1,3.76,3.76
ORD0603-3,ORD0603,P2762,1,7.46,7.46
ORD0603-4,ORD0603,P1327,1,7.29,7.29
ORD0603-5,ORD0603,P3190,1,6.23,6.23
ORD0604-1,ORD0604,P679,1,5.19,5.19
ORD0604-2,ORD0604,P2014,1,19.43,19.43
ORD0604-3,ORD0604,P717,4,1.62,6.48
ORD0604-4,ORD0604,P4683,1,10.58,10.58
ORD0604-5,ORD0604,P3558,2,2.47,4.94
ORD0604-6,ORD0604,P042,3,3.25,9.75
ORD0604-7,ORD0604,P4495,1,6.16,6.16
ORD0604-8,ORD0604,P4608,1,6.28,6.28
ORD0604-9,ORD0604,P195,1,5.72,5.72
ORD0604-10,ORD0604,P3262,1,4.10,4.10
ORD0604-11,ORD0604,P877,4,1.98,7.92
ORD0604-12,ORD0604,P4097,2,1.43,2.86
ORD0605-1,ORD0605,P2489,1,14.92,14.92
ORD0605-2,ORD0605,P3762,1,11.13,11.13
ORD0605-3,ORD0605,P2598,1,9.14,9.14
ORD0605-4,ORD0605,P366,6,0.75,4.50
ORD0605-5,ORD0605,P4996,1,5.76,5.76
ORD0605-6,ORD0605,P123,3,4.50,13.50
ORD0605-7,ORD0605,P2258,1,5.77,5.77
ORD0605-8,ORD0605,P185,6,3.36,20.16
ORD0605-9,ORD0605,P1485,3,2.67,8.01
ORD0605-10,ORD0605,P151,1,4.72,4.72
ORD0605-11,ORD0605,P3387,1,4.23,4.23
ORD0605-12,ORD0605,P1805,1,6.50,6.50
ORD0605-13,ORD0605,P191,1,3.78,3.78
ORD0605-14,ORD0605,P2532,3,3.02,9.06
ORD0605-15,ORD0605,P1873,1,1.10,1.10
ORD0605-16,ORD0605,P694,4,1.09,4.36
ORD0605-17,ORD0605,P3110,1,11.03,11.03
ORD0605-18,ORD0605,P1644,2,1.77,3.54
ORD0605-19,ORD0605,P4535,1,7.73,7.73
ORD0605-20,ORD0605,P2262,1,18.76,18.76
ORD0606-1,ORD0606,P1899,1,5.24,5.24
ORD0606-2,ORD0606,P280,4,4.61,18.44
ORD0606-3,ORD0606,P4851,1,10.14,10.14
ORD0606-4,ORD0606,P1412,1,4.64,4.64
ORD0607-1,ORD0607,P4836,1,12.63,12.63
ORD0607-2,ORD0607,P4735,2,3.76,7.52
ORD0607-3,ORD0607,P1901,3,1.56,4.68
ORD0607-4,ORD0607,P1743,1,6.75,6.75
ORD0607-5,ORD0607,P1928,3,1.01,3.03
ORD0607-6,ORD0607,P882,4,1.58,6.32
ORD0607-7,ORD0607,P2330,1,9.81,9.81
ORD0607-8,ORD0607,P4502,1,10.85,10.85
ORD0607-9,ORD0607,P4488,2,2.41,4.82
ORD0607-10,ORD0607,P4065,3,2.39,7.17
ORD0607-11,ORD0607,P1650,2,5.71,11.42
ORD0608-1,ORD0608,P2330,1,9.81,9.81
ORD0608-2,ORD0608,P466,3,1.99,5.97
ORD0608-3,ORD0608,P4259,1,3.40,3.40
ORD0608-4,ORD0608,P2917,1,11.53,11.53
ORD0608-5,ORD0608,P1293,4,1.42,5.68
ORD0608-6,ORD0608,P2921,2,5.70,11.40
ORD0608-7,ORD0608,P4584,3,3.56,10.68
ORD0608-8,ORD0608,P3334,1,8.64,8.64
ORD0609-1,ORD0609,P2305,1,6.36,6.36
ORD0609-2,ORD0609,P316,1,4.22,4.22
ORD0609-3,ORD0609,P3998,1,8.14,8.14
ORD0609-4,ORD0609,P4595,3,3.83,11.49
ORD0609-5,ORD0609,P748,2,4.06,8.12
ORD0609-6,ORD0609,P038,5,2.67,13.35
ORD0609-7,ORD0609,P3395,3,1.23,3.69
ORD0609-8,ORD0609,P4846,2,3.22,6.44
ORD0609-9,ORD0609,P2149,1,4.74,4.74
ORD0609-10,ORD0609,P4477,2,3.78,7.56
ORD0609-11,ORD0609,P2205,1,14.60,14.60
ORD0610-1,ORD0610,P059,1,3.75,3.75
ORD0610-2,ORD0610,P1168,1,5.55,5.55
ORD0610-3,ORD0610,P3764,1,12.17,12.17
ORD0610-4,ORD0610,P2997,1,6.78,6.78
ORD0610-5,ORD0610,P4196,1,7.99,7.99
ORD0610-6,ORD0610,P1031,2,1.80,3.60
ORD0610-7,ORD0610,P945,1,2.36,2.36
ORD0610-8,ORD0610,P4142,1,6.48,6.48
ORD0610-9,ORD0610,P2652,1,8.67,8.67
ORD0610-10,ORD0610,P4428,1,3.42,3.42
ORD0610-11,ORD0610,P3813,1,11.21,11.21
ORD0610-12,ORD0610,P2271,1,16.94,16.94
ORD0611-1,ORD0611,P606,4,4.26,17.04
ORD0611-2,ORD0611,P3780,1,9.00,9.00
ORD0611-3,ORD0611,P3023,2,5.64,11.28
ORD0611-4,ORD0611,P4262,1,7.64,7.64
ORD0611-5,ORD0611,P2706,1,9.18,9.18
ORD0611-6,ORD0611,P4971,2,5.28,10.56
ORD0611-7,ORD0611,P3216,1,7.08,7.08
ORD0611-8,ORD0611,P2578,2,3.86,7.72
ORD0611-9,ORD0611,P4483,1,9.01,9.01
ORD0612-1,ORD0612,P1341,1,2.13,2.13
ORD0612-2,ORD0612,P3919,1,4.40,4.40
ORD0612-3,ORD0612,P2342,1,11.87,11.87
ORD0612-4,ORD0612,P2786,1,5.38,5.38
ORD0612-5,ORD0612,P061,4,0.92,3.68
ORD0612-6,ORD0612,P3349,1,8.43,8.43
ORD0612-7,ORD0612,P1546,1,6.25,6.25
ORD0612-8,ORD0612,P4294,1,7.95,7.95
ORD0612-9,ORD0612,P1194,1,2.82,2.82
ORD0612-10,ORD0612,P3723,1,3.40,3.40
ORD0612-11,ORD0612,P1274,1,5.28,5.28
ORD0612-12,ORD0612,P1363,1,2.45,2.45
ORD0612-13,ORD0612,P3988,1,14.31,14.31
ORD0612-14,ORD0612,P2050,1,11.15,11.15
ORD0613-1,ORD0613,P3805,1,11.13,11.13
ORD0613-2,ORD0613,P714,2,1.30,2.60
ORD0613-3,ORD0613,P2828,3,4.58,13.74
ORD0613-4,ORD0613,P647,5,2.16,10.80
ORD0614-1,ORD0614,P991,3,1.45,4.35
ORD0614-2,ORD0614,P3497,2,8.04,16.08
ORD0614-3,ORD0614,P951,2,2.12,4.24
ORD0614-4,ORD0614,P1000,2,4.64,9.28
ORD0615-1,ORD0615,P323,1,4.13,4.13
ORD0615-2,ORD0615,P855,1,4.73,4.73
ORD0615-3,ORD0615,P3165,1,8.01,8.01
ORD0615-4,ORD0615,P1338,1,7.80,7.80
ORD0615-5,ORD0615,P2868,1,8.38,8.38
ORD0615-6,ORD0615,P2105,1,13.52,13.52
ORD0615-7,ORD0615,P1854,3,1.26,3.78
ORD0615-8,ORD0615,P4900,1,5.34,5.34
ORD0615-9,ORD0615,P1175,2,2.60,5.20
ORD0615-10,ORD0615,P3073,1,5.93,5.93
ORD0615-11,ORD0615,P1235,1,5.43,5.43
ORD0615-12,ORD0615,P1192,1,3.87,3.87
ORD0615-13,ORD0615,P1229,2,2.61,5.22
ORD0615-14,ORD0615,P4300,3,2.14,6.42
ORD0616-1,ORD0616,P991,3,1.45,4.35
ORD0616-2,ORD0616,P3418,1,6.27,6.27
ORD0616-3,ORD0616,P4844,1,4.97,4.97
ORD0616-4,ORD0616,P1006,3,1.58,4.74
ORD0616-5,ORD0616,P1629,1,6.39,6.39
ORD0616-6,ORD0616,P2921,1,5.70,5.70
ORD0616-7,ORD0616,P4702,1,8.70,8.70
ORD0616-8,ORD0616,P3829,1,8.28,8.28
ORD0616-9,ORD0616,P856,1,5.43,5.43
ORD0616-10,ORD0616,P1256,3,4.30,12.90
ORD0616-11,ORD0616,P3353,1,7.59,7.59
ORD0616-12,ORD0616,P2815,1,6.02,6.02
ORD0616-13,ORD0616,P2940,1,10.58,10.58
ORD0616-14,ORD0616,P610,3,4.24,12.72
ORD0616-15,ORD0616,P4655,1,7.69,7.69
ORD0616-16,ORD0616,P1531,4,5.34,21.36
ORD0616-17,ORD0616,P3824,1,2.82,2.82
ORD0616-18,ORD0616,P044,1,5.57,5.57
ORD0616-19,ORD0616,P436,5,2.07,10.35
ORD0616-20,ORD0616,P149,3,2.97,8.91
ORD0616-21,ORD0616,P1167,2,1.63,3.26
ORD0617-1,ORD0617,P098,1,4.33,4.33
ORD0617-2,ORD0617,P1870,1,6.71,6.71
ORD0617-3,ORD0617,P1952,1,7.91,7.91
ORD0617-4,ORD0617,P3596,1,6.22,6.22
ORD0617-5,ORD0617,P2871,1,7.87,7.87
ORD0617-6,ORD0617,P869,1,5.28,5.28
ORD0617-7,ORD0617,P499,1,5.48,5.48
ORD0617-8,ORD0617,P4391,1,4.13,4.13
ORD0617-9,ORD0617,P643,1,3.93,3.93
ORD0617-10,ORD0617,P501,3,3.23,9.69
ORD0617-11,ORD0617,P2582,1,5.44,5.44
ORD0617-12,ORD0617,P202,3,3.86,11.58
ORD0617-13,ORD0617,P484,1,4.35,4.35
ORD0617-14,ORD0617,P1127,1,4.49,4.49
ORD0618-1,ORD0618,P2984,2,1.13,2.26
ORD0618-2,ORD0618,P693,4,5.43,21.72
ORD0618-3,ORD0618,P487,3,2.23,6.69
ORD0618-4,ORD0618,P2161,1,8.44,8.44
ORD0618-5,ORD0618,P4892,1,7.36,7.36
ORD0618-6,ORD0618,P3619,1,4.92,4.92
ORD0618-7,ORD0618,P1154,4,3.43,13.72
ORD0618-8,ORD0618,P3805,1,11.13,11.13
ORD0618-9,ORD0618,P1068,3,2.77,8.31
ORD0619-1,ORD0619,P1041,3,5.54,16.62
ORD0619-2,ORD0619,P4993,1,8.71,8.71
ORD0619-3,ORD0619,P2047,1,19.06,19.06
ORD0619-4,ORD0619,P3348,1,11.82,11.82
ORD0619-5,ORD0619,P4713,1,4.93,4.93
ORD0619-6,ORD0619,P3814,1,13.83,13.83
ORD0619-7,ORD0619,P2898,1,6.51,6.51
ORD0619-8,ORD0619,P4365,1,7.59,7.59
ORD0620-1,ORD0620,P3665,1,10.08,10.08
ORD0620-2,ORD0620,P3789,1,14.43,14.43
ORD0620-3,ORD0620,P4426,2,3.10,6.20
ORD0620-4,ORD0620,P2895,1,3.83,3.83
ORD0620-5,ORD0620,P1830,2,2.99,5.98
ORD0620-6,ORD0620,P2071,1,5.75,5.75
ORD0620-7,ORD0620,P986,1,3.31,3.31
ORD0620-8,ORD0620,P2819,1,7.47,7.47
ORD0620-9,ORD0620,P1178,2,1.24,2.48
ORD0620-10,ORD0620,P4253,1,7.94,7.94
ORD0620-11,ORD0620,P3330,1,9.47,9.47
ORD0620-12,ORD0620,P567,1,4.95,4.95
ORD0620-13,ORD0620,P2601,1,6.69,6.69
ORD0621-1,ORD0621,P929,1,0.58,0.58
ORD0621-2,ORD0621,P2756,1,6.01,6.01
ORD0621-3,ORD0621,P1695,1,4.87,4.87
ORD0621-4,ORD0621,P1007,3,1.83,5.49
ORD0621-5,ORD0621,P694,3,1.09,3.27
ORD0621-6,ORD0621,P2064,1,9.02,9.02
ORD0621-7,ORD0621,P215,1,2.74,2.74
ORD0621-8,ORD0621,P4942,1,7.90,7.90
ORD0622-1,ORD0622,P4120,1,3.53,3.53
ORD0622-2,ORD0622,P3899,3,2.52,7.56
ORD0622-3,ORD0622,P330,5,0.99,4.95
ORD0622-4,ORD0622,P549,3,4.47,13.41
ORD0622-5,ORD0622,P4767,1,3.77,3.77
ORD0622-6,ORD0622,P2982,2,7.95,15.90
ORD0622-7,ORD0622,P3658,1,3.37,3.37
ORD0622-8,ORD0622,P1827,2,5.47,10.94
ORD0622-9,ORD0622,P2555,3,7.99,23.97
ORD0623-1,ORD0623,P802,1,4.45,4.45
ORD0623-2,ORD0623,P955,4,3.48,13.92
ORD0623-3,ORD0623,P4081,3,2.23,6.69
ORD0623-4,ORD0623,P282,1,4.77,4.77
ORD0623-5,ORD0623,P2569,1,7.58,7.58
ORD0624-1,ORD0624,P1493,1,5.52,5.52
ORD0624-2,ORD0624,P1753,2,3.38,6.76
ORD0624-3,ORD0624,P1426,1,4.58,4.58
ORD0624-4,ORD0624,P2051,1,14.86,14.86
ORD0624-5,ORD0624,P771,3,2.31,6.93
ORD0624-6,ORD0624,P3412,1,6.25,6.25
ORD0624-7,ORD0624,P4310,1,7.44,7.44
ORD0624-8,ORD0624,P2924,1,9.69,9.69
ORD0624-9,ORD0624,P844,6,3.34,20.04
ORD0624-10,ORD0624,P889,3,2.39,7.17
ORD0625-1,ORD0625,P2587,1,3.65,3.65
ORD0625-2,ORD0625,P1356,1,4.43,4.43
ORD0625-3,ORD0625,P4262,1,7.64,7.64
ORD0625-4,ORD0625,P3376,1,5.18,5.18
ORD0625-5,ORD0625,P3238,1,6.84,6.84
ORD0625-6,ORD0625,P4727,1,11.79,11.79
ORD0625-7,ORD0625,P2156,1,14.55,14.55
ORD0625-8,ORD0625,P1722,1,2.64,2.64
ORD0625-9,ORD0625,P921,1,3.94,3.94
ORD0625-10,ORD0625,P1459,1,5.37,5.37
ORD0625-11,ORD0625,P025,1,5.15,5.15
ORD0625-12,ORD0625,P4108,1,4.23,4.23
ORD0625-13,ORD0625,P449,1,3.73,3.73
ORD0625-14,ORD0625,P467,1,3.26,3.26
ORD0625-15,ORD0625,P4954,1,6.59,6.59
ORD0626-1,ORD0626,P3847,2,6.64,13.28
ORD0626-2,ORD0626,P4740,2,11.09,22.18
ORD0626-3,ORD0626,P3369,2,8.28,16.56
ORD0626-4,ORD0626,P2994,2,4.38,8.76
ORD0626-5,ORD0626,P442,2,4.26,8.52
ORD0626-6,ORD0626,P555,5,2.20,11.00
ORD0626-7,ORD0626,P2890,2,5.78,11.56
ORD0626-8,ORD0626,P4285,1,2.83,2.83
ORD0626-9,ORD0626,P472,5,3.75,18.75
ORD0626-10,ORD0626,P1169,3,5.95,17.85
ORD0626-11,ORD0626,P874,3,2.24,6.72
ORD0626-12,ORD0626,P4659,1,3.71,3.71
ORD0626-13,ORD0626,P971,4,1.06,4.24
ORD0626-14,ORD0626,P4767,2,3.77,7.54
ORD0626-15,ORD0626,P2363,1,9.85,9.85
ORD0627-1,ORD0627,P3705,1,4.06,4.06
ORD0627-2,ORD0627,P3465,2,1.25,2.50
ORD0627-3,ORD0627,P1486,1,3.31,3.31
ORD0627-4,ORD0627,P500,4,0.78,3.12
ORD0627-5,ORD0627,P1189,5,3.06,15.30
ORD0627-6,ORD0627,P4655,1,7.69,7.69
ORD0627-7,ORD0627,P986,1,3.31,3.31
ORD0628-1,ORD0628,P960,3,3.87,11.61
ORD0628-2,ORD0628,P894,2,4.02,8.04
ORD0628-3,ORD0628,P3451,1,3.25,3.25
ORD0628-4,ORD0628,P4643,1,2.79,2.79
ORD0628-5,ORD0628,P3466,1,5.80,5.80
ORD0628-6,ORD0628,P1114,5,0.60,3.00
ORD0628-7,ORD0628,P1362,2,1.98,3.96
ORD0629-1,ORD0629,P3865,1,12.59,12.59
ORD0629-2,ORD0629,P1607,3,2.21,6.63
ORD0629-3,ORD0629,P2318,1,12.55,12.55
ORD0629-4,ORD0629,P950,4,5.44,21.76
ORD0629-5,ORD0629,P504,6,1.85,11.10
ORD0629-6,ORD0629,P860,3,2.69,8.07
ORD0629-7,ORD0629,P1847,1,3.04,3.04
ORD0629-8,ORD0629,P1837,1,6.02,6.02
ORD0629-9,ORD0629,P2687,1,7.69,7.69
ORD0630-1,ORD0630,P364,4,3.37,13.48
ORD0630-2,ORD0630,P1432,1,2.41,2.41
ORD0630-3,ORD0630,P3673,1,13.16,13.16
ORD0630-4,ORD0630,P2201,1,8.35,8.35
ORD0631-1,ORD0631,P669,1,4.23,4.23
ORD0631-2,ORD0631,P445,1,4.72,4.72
ORD0631-3,ORD0631,P4138,1,5.02,5.02
ORD0631-4,ORD0631,P693,1,5.43,5.43
ORD0631-5,ORD0631,P630,1,2.86,2.86
ORD0631-6,ORD0631,P4513,1,8.65,8.65
ORD0631-7,ORD0631,P3399,1,6.58,6.58
ORD0632-1,ORD0632,P3410,1,10.45,10.45
ORD0632-2,ORD0632,P4663,2,3.00,6.00
ORD0632-3,ORD0632,P4555,1,6.11,6.11
ORD0632-4,ORD0632,P4796,1,14.22,14.22
ORD0632-5,ORD0632,P1066,2,1.00,2.00
ORD0632-6,ORD0632,P4278,1,1.23,1.23
ORD0632-7,ORD0632,P1970,1,5.04,5.04
ORD0632-8,ORD0632,P1331,2,3.43,6.86
ORD0632-9,ORD0632,P3893,1,11.44,11.44
ORD0632-10,ORD0632,P2229,1,16.06,16.06
ORD0632-11,ORD0632,P4418,3,4.25,12.75
ORD0632-12,ORD0632,P2080,1,3.88,3.88
ORD0632-13,ORD0632,P4431,1,1.09,1.09
ORD0632-14,ORD0632,P3293,4,1.43,5.72
ORD0632-15,ORD0632,P4736,3,4.50,13.50
ORD0632-16,ORD0632,P3637,4,3.71,14.84
ORD0632-17,ORD0632,P4036,1,14.37,14.37
ORD0632-18,ORD0632,P1670,2,4.33,8.66
ORD0632-19,ORD0632,P4049,2,4.00,8.00
ORD0632-20,ORD0632,P1167,3,1.63,4.89
ORD0633-1,ORD0633,P3266,1,9.65,9.65
ORD0633-2,ORD0633,P1483,1,6.14,6.14
ORD0633-3,ORD0633,P589,7,1.56,10.92
ORD0633-4,ORD0633,P1572,2,4.57,9.14
ORD0633-5,ORD0633,P1544,2,1.79,3.58
ORD0633-6,ORD0633,P2324,1,10.70,10.70
ORD0633-7,ORD0633,P069,4,4.23,16.92
ORD0633-8,ORD0633,P2027,1,13.28,13.28
ORD0633-9,ORD0633,P966,4,1.71,6.84
ORD0633-10,ORD0633,P1602,2,4.55,9.10
ORD0633-11,ORD0633,P2585,2,4.31,8.62
ORD0633-12,ORD0633,P2986,2,5.99,11.98
ORD0633-13,ORD0633,P340,3,2.59,7.77
ORD0633-14,ORD0633,P1336,3,4.12,12.36
ORD0633-15,ORD0633,P4741,3,4.02,12.06
ORD0633-16,ORD0633,P4639,1,4.57,4.57
ORD0633-17,ORD0633,P917,3,4.89,14.67
ORD0634-1,ORD0634,P4338,2,1.16,2.32
ORD0634-2,ORD0634,P4573,1,11.66,11.66
ORD0634-3,ORD0634,P629,5,1.21,6.05
ORD0634-4,ORD0634,P4739,1,7.91,7.91
ORD0634-5,ORD0634,P384,3,3.55,10.65
ORD0634-6,ORD0634,P3277,1,9.62,9.62
ORD0634-7,ORD0634,P2274,1,16.62,16.62
ORD0634-8,ORD0634,P1844,1,7.30,7.30
ORD0634-9,ORD0634,P4454,1,9.71,9.71
ORD0634-10,ORD0634,P206,3,4.22,12.66
ORD0634-11,ORD0634,P1937,1,4.40,4.40
ORD0634-12,ORD0634,P4856,1,13.66,13.66
ORD0634-13,ORD0634,P4072,1,5.24,5.24
ORD0634-14,ORD0634,P1789,1,7.78,7.78
ORD0634-15,ORD0634,P1679,1,7.70,7.70
ORD0634-16,ORD0634,P2841,1,8.03,8.03
ORD0634-17,ORD0634,P990,1,5.55,5.55
ORD0634-18,ORD0634,P1526,1,7.82,7.82
ORD0634-19,ORD0634,P4282,1,4.60,4.60
ORD0634-20,ORD0634,P1509,1,5.80,5.80
ORD0634-21,ORD0634,P4537,1,3.43,3.43
ORD0635-1,ORD0635,P1139,3,0.66,1.98
ORD0635-2,ORD0635,P1077,4,2.81,11.24
ORD0635-3,ORD0635,P3943,3,2.28,6.84
ORD0635-4,ORD0635,P3270,1,10.80,10.80
ORD0635-5,ORD0635,P253,2,1.23,2.46
ORD0635-6,ORD0635,P331,1,4.81,4.81
ORD0636-1,ORD0636,P612,3,3.71,11.13
ORD0636-2,ORD0636,P133,2,4.23,8.46
ORD0636-3,ORD0636,P351,5,0.91,4.55
ORD0636-4,ORD0636,P4091,1,2.93,2.93
ORD0636-5,ORD0636,P147,1,6.00,6.00
ORD0636-6,ORD0636,P2738,1,2.86,2.86
ORD0637-1,ORD0637,P2707,1,6.13,6.13
ORD0637-2,ORD0637,P2293,1,9.38,9.38
ORD0637-3,ORD0637,P4252,1,5.12,5.12
ORD0637-4,ORD0637,P235,5,1.71,8.55
ORD0637-5,ORD0637,P524,2,4.76,9.52
ORD0638-1,ORD0638,P3758,1,8.02,8.02
ORD0638-2,ORD0638,P2653,1,6.79,6.79
ORD0638-3,ORD0638,P264,3,4.75,14.25
ORD0638-4,ORD0638,P3365,1,9.31,9.31
ORD0638-5,ORD0638,P4725,1,8.27,8.27
ORD0638-6,ORD0638,P3439,2,3.01,6.02
ORD0638-7,ORD0638,P4332,2,6.49,12.98
ORD0638-8,ORD0638,P858,4,4.90,19.60
ORD0639-1,ORD0639,P3731,1,9.49,9.49
ORD0639-2,ORD0639,P848,3,5.56,16.68
ORD0639-3,ORD0639,P4454,1,9.71,9.71
ORD0639-4,ORD0639,P3259,1,9.84,9.84
ORD0639-5,ORD0639,P1916,1,6.15,6.15
ORD0639-6,ORD0639,P4213,1,6.51,6.51
ORD0639-7,ORD0639,P4645,1,4.06,4.06
ORD0639-8,ORD0639,P2197,1,13.85,13.85
ORD0639-9,ORD0639,P2677,1,7.16,7.16
ORD0639-10,ORD0639,P287,4,1.93,7.72
ORD0639-11,ORD0639,P304,5,3.02,15.10
ORD0639-12,ORD0639,P2637,3,2.76,8.28
ORD0639-13,ORD0639,P2988,3,4.71,14.13
ORD0639-14,ORD0639,P2053,1,15.74,15.74
ORD0639-15,ORD0639,P4971,2,5.28,10.56
ORD0639-16,ORD0639,P4418,3,4.25,12.75
ORD0640-1,ORD0640,P4632,2,4.72,9.44
ORD0640-2,ORD0640,P1458,1,1.33,1.33
ORD0640-3,ORD0640,P4639,1,4.57,4.57
ORD0640-4,ORD0640,P4246,1,5.86,5.86
ORD0640-5,ORD0640,P4054,1,2.86,2.86
ORD0640-6,ORD0640,P4291,1,7.12,7.12
ORD0640-7,ORD0640,P2832,1,8.98,8.98
ORD0640-8,ORD0640,P4544,1,10.86,10.86
ORD0640-9,ORD0640,P2298,1,18.75,18.75
ORD0640-10,ORD0640,P264,1,4.75,4.75
ORD0640-11,ORD0640,P4849,1,13.50,13.50
ORD0640-12,ORD0640,P1150,1,0.86,0.86
ORD0641-1,ORD0641,P544,3,5.38,16.14
ORD0641-2,ORD0641,P3088,1,10.32,10.32
ORD0641-3,ORD0641,P1925,3,1.76,5.28
ORD0641-4,ORD0641,P4601,2,8.53,17.06
ORD0641-5,ORD0641,P4419,1,5.72,5.72
ORD0641-6,ORD0641,P2361,1,7.63,7.63
ORD0641-7,ORD0641,P3535,2,7.78,15.56
ORD0641-8,ORD0641,P4227,3,1.70,5.10
ORD0642-1,ORD0642,P884,5,3.44,17.20
ORD0642-2,ORD0642,P2745,2,4.41,8.82
ORD0642-3,ORD0642,P3815,3,6.15,18.45
ORD0642-4,ORD0642,P870,6,2.04,12.24
ORD0642-5,ORD0642,P3521,2,6.06,12.12
ORD0642-6,ORD0642,P449,1,3.73,3.73
ORD0642-7,ORD0642,P2326,1,19.80,19.80
ORD0642-8,ORD0642,P050,5,1.72,8.60
ORD0642-9,ORD0642,P4468,1,7.69,7.69
ORD0642-10,ORD0642,P3389,1,3.19,3.19
ORD0642-11,ORD0642,P3140,2,4.15,8.30
ORD0642-12,ORD0642,P1969,1,5.01,5.01
ORD0642-13,ORD0642,P2792,4,4.21,16.84
ORD0642-14,ORD0642,P3325,1,7.78,7.78
ORD0642-15,ORD0642,P4585,2,4.22,8.44
ORD0642-16,ORD0642,P1696,2,5.43,10.86
ORD0643-1,ORD0643,P3178,3,3.39,10.17
ORD0643-2,ORD0643,P1773,3,6.78,20.34
ORD0643-3,ORD0643,P2096,2,6.60,13.20
ORD0643-4,ORD0643,P2985,2,3.07,6.14
ORD0643-5,ORD0643,P1284,2,6.50,13.00
ORD0643-6,ORD0643,P1150,3,0.86,2.58
ORD0643-7,ORD0643,P1740,2,1.20,2.40
ORD0643-8,ORD0643,P161,4,3.24,12.96
ORD0643-9,ORD0643,P2445,1,4.07,4.07
ORD0643-10,ORD0643,P2473,1,4.16,4.16
ORD0643-11,ORD0643,P798,5,4.99,24.95
ORD0643-12,ORD0643,P4463,2,2.68,5.36
ORD0644-1,ORD0644,P2985,1,3.07,3.07
ORD0644-2,ORD0644,P894,1,4.02,4.02
ORD0644-3,ORD0644,P2171,1,19.28,19.28
ORD0644-4,ORD0644,P762,4,2.67,10.68
ORD0644-5,ORD0644,P278,2,1.69,3.38
ORD0644-6,ORD0644,P224,3,2.32,6.96
ORD0644-7,ORD0644,P3791,1,8.18,8.18
